Country,Year,Cellphone,Internetuser,Radio,Telephone,Xlpopulation,Xlrealgdp
Poland,1988,0,,14650,4830000,37862,219217
Canada,1990,599211.5,102645.8,28461,,27701,524475
Canada,1991,800704.2,165127.8,28942,,28031,514459
Sweden,1990,459501.9,49815.9,7500,8639000,8566,151451
Germany,1991,556452.1,209093.9,69650,,142010,1200000
Belgium,1988,19177.24,,7575,4841000,9908,160632
Germany,1992,967681.9,348484.6,71062,33600000,80595,1350000
Germany,1993,1770406,374160.5,72502,35267480,81180,1250000
Canada,1992,1060831,268662.9,29432,,28377,519148
Netherlands,1990,79005.28,50003.34,13550,,14947,258094
Italy,1991,568010,20000.35,45800,,56751,938522
Germany,1994,2489810,749792.1,73971,36917168,81422,1350000
Australia,1992,495950.9,309345.7,22300,11645000,17489,296225
Austria,1996,591278.9,543175.3,6000,5724000,8059,146699
Austria,1997,1144900,750301.1,6080,5891000,8072,148443
Austria,1998,2246986,1205370,6160,5964000,8078,152712
Canada,1993,1377213,351286.8,29929,,28703,531096
Greece,1988,0,,4148,4303000,10037,99494
Germany,1995,3717010,1496782,75470,38789244,81661,1400000
Germany,1996,5505266,2496946,77000,41909908,81896,1400000
Italy,1992,782986.3,39999.3,46100,,56859,945660
Italy,1995,3914173,299325,47000,,57301,986004
Austria,1993,218482.1,59354.27,4884,5195000,7991,137455
Austria,1999,4154282,1798394,6240,,8093.18,156713
Germany,1997,8277372,5500912,77500,44046120,82053,1400000
Italy,1993,1207154,69998.77,46400,,57049,937303
Italy,1994,2234172,109713.8,46700,,57204,957993
Germany,1985,1375.096,,56991,36582000,77664,1000000
United States,1986,680357.4,,505700,,240651,5100000
Greece,1989,0,,4199,4523000,10090,103013
Australia,1986,0,,19643,9168000,16018,250539
Poland,1991,0,2000.23,16700,5480000,38242,181245
Turkey,1996,808602.5,120336.9,11000,14326582,62486,382743
Germany,1986,30293.88,,57500,37899000,77686,1000000
United States,1987,1228244,,511400,,242804,5300000
Germany,1987,62125.91,,57669,39128000,77717,1000000
Switzerland,1998,1691455,935069.4,7200,4803000,7130,152345
France,1986,9030.059,,48500,,55547,898129
Czech Republic,1993,14044.36,60005.81,8050,1972483.9,10329,80690
Greece,1991,0,5000.049,4299,4980000,10247,105255
France,1987,39097.65,,48900,,55824,920822
Greece,1990,0,,4250,4699000,10161,101922
Switzerland,1997,1041795,546644.2,7100,4688000,7113,149273
Czech Republic,1994,30417.23,129949.7,8100,2177108.5,10333,82481
Czech Republic,1995,48876.34,149927.4,8184,2442973.8,10327,87381
United States,1988,2065032,,517200,,245021,5500000
Greece,1992,0,5024.225,4348,5289000,10322,106232
Switzerland,1999,3042865,1465945,7300,5066000,7160.02,154021
Czech Republic,1996,200308.1,199993.1,8261,2817118.5,10313,90725
France,1988,97921.98,,49400,,56118,961287
Australia,1987,4423,,19990,9613000,16264,262925
Australia,1988,31648.8,,20800,10002000,16538,274737
Canada,1986,60000.46,,24199,19598000,26204,468055
Hungary,1990,2642.451,,6275,1872000,10352,66990
Hungary,1991,8469.632,349.6958,6319,1954000,10352,59019
Ireland,1988,6287.535,,2120,1130000,3531,33893
Poland,1993,15694.51,49985.7,17100,6274000,38456,192982
Australia,1989,94590.88,,21196,10465000,16833,286820
Japan,1990,867558.3,24985.03,111000,54528000,123540,2300000
Czech Republic,1997,526543.4,300119.4,8270,3281046.8,10298,91016
Greece,1993,47990.75,20165.7,4398,5571000,10379,105704
Greece,1994,152941.3,40471.71,4449,,10426,106760
Greece,1995,273209,81408.61,4500,,10454,108933
Greece,1998,2030585,357759.4,5040,,10511,119568
Spain,1988,11471.51,,11700,,38717,436576
Czech Republic,1998,965476,399996.1,8279,3741492,10286,88897
United States,1990,5298565,2007343,529000,,249984,5800000
United States,1989,3501525,,523100,,247342,5700000
Greece,1997,935472.1,204847,5020,,10499,115301
Greece,1996,532000,153350.8,5000,,10476,111761
Czech Republic,1999,1944553,700000,8288,3806137,10281,88719
United States,1991,7569333,3014071,535000,,252639,5800000
France,1985,0,,48000,33993000,55284,877305
Poland,1990,0,,16500,5232000,38109,194920
Germany,1988,119431.2,,57839,40288000,78121,1100000
France,1990,283324.8,30013.23,50370,,56735,1000000
France,1992,436715.3,160006.4,51016,,57374,1100000
United States,1992,11000000,4527961,541000,,255374,6000000
United States,1985,339439.8,,500000,,238466,4900000
France,1995,1302496,950000.1,52000,,58138,1100000
France,1996,2462700,1504000,55000,,58372,1100000
Australia,1990,184943,100000.6,21600,10982000,17085,291180
Germany,1984,0,,56487,35137000,77845,981677
Hungary,1992,23262.71,4993.712,6364,2052000,10343,57212
Sweden,1988,243000,,7400,8273000,8436,145946
Greece,1999,3871775,768160.6,5060,,10534,123442
Japan,1993,2127131,499006.3,113100,58713156,124670,2400000
United States,1993,16000000,6042286,547000,,258083,6100000
United States,1994,24100000,13100000,553000,153000000,260599,6400000
United States,1995,33800000,25200000,559000,160000000,263044,6500000
Canada,1987,98852.3,,25200,20126000,26550,487138
Canada,1988,204605.9,,26244,,26798,510815
Hungary,1993,45641.06,19968.96,6409,,10326,56884
Hungary,1994,142777.4,49922.16,6454,1774000,10307,58561
Germany,1989,188464.3,,58009,41735000,140184,1100000
United States,1996,44100000,45300000,570000,165000000,265463,6800000
United States,1997,55400000,60300000,575000,173000000,268008,7100000
Spain,1992,180287.1,29998.52,12180,,39008,488459
Spain,1994,411862,109981.8,12360,14685000,39150,493643
Spain,1995,944961.9,150001.1,12450,15095000,39210,507054
Spain,1993,257240.7,49996.06,12270,,39086,482776
United States,1998,69400000,85000000,580000,180000000,270561,7400000
Spain,1999,15000000,2830000,13300,,39714.3,581479
Australia,1991,291324.2,189912.1,21900,11347000,17284,288661
Hungary,1995,264560.3,69883.86,6500,2157000,10285,59430
Hungary,1996,472219.8,99813.95,7000,2651000,10259,60227
Spain,1996,3002965,526927,13000,15413000,39270,518920
Spain,1997,4384211,1121903,13100,15854000,39323,538824
Spain,1998,6516238,1754212,13200,16289000,39371,560138
United States,1999,86300000,102000000,585000,184000000,273997,7600000
Germany,1990,299351,109809.6,58179,43095000,141375,1200000
Netherlands,1988,33000,,12910,9750000,14760,236824
Canada,1989,351922.9,,27330,,27286,523177
Sweden,1996,2491578,799864.4,8000,,8841,157523
Belgium,1990,42880,100.004,7660,5429000,9971,171442
Belgium,1997,973417.1,499447.4,8075,6182000,10182,192652
Belgium,1993,68011.26,20069.91,7862,,10088,175072
Belgium,1991,51555.62,2005.175,7727,5691000,10008,174880
Belgium,1999,3182530,1398211,8110,,10220,203741
Belgium,1992,61650.48,10030.99,7794,5898000,10051,177695
Belgium,1996,478202.5,300019.1,8050,5995000,10157,186661
Belgium,1998,1754438,799157.8,8090,6273000,10197,198249
Belgium,1994,128465.9,70213.04,7931,5816000,10119,180312
Belgium,1995,235640,100160.4,8070,5934000,10137,185047
Finland,1987,105731.4,,4884,,4932,75861
Finland,1988,138076.3,,4911,,4946,79581
Finland,1991,318185.1,69791.21,4997,,5014,78841
Finland,1989,189572.5,,4938,,4964,84092
Finland,1990,257252.9,19951.98,4965,,4986,84103
Finland,1992,385028.3,94755.69,5035,,5042,76222
Finland,1993,488018,129692.8,5073,,5066,75347
Norway,1949,,,858,431000,3234,15385
Norway,1950,,,967,452000,3265,17838
Norway,1951,,,1089,477000,3296,18665
Portugal,1977,0,,1558,1175000,9456,69239
Denmark,1955,,,1441,894000,4439,32828
Sweden,1959,,,3339,2526000,7454,61714
Austria,1958,,,2943,615000,6987,41272
Portugal,1976,0,,1525,1119000,9356,65566
Austria,1957,,,2923,578000,6966,39818
Austria,1959,,,2964,653000,7014,42445
Denmark,1958,,,1520,978000,4515,36551
Belgium,1963,,,3867,1364000,9283,72988
United States,1958,,,162333,66821000,174882,1900000
Germany,1936,,,7584,3270000,67350,192941
Portugal,1980,0,,1660,1372000,9767,78655
France,1950,,,6890,2406000,41836,220492
Germany,1956,,,22366,4041000,70718,362526
United Kingdom,1975,0,,42800,20884000,56226,665984
United Kingdom,1977,0,,46800,23016000,56190,695699
Sweden,1956,,,2913,2313000,7315,57032
United Kingdom,1976,0,,44800,21516000,56216,680933
Netherlands,1958,,,5411,1402000,11187,83701
France,1936,,,3219,1482000,41910,176187
France,1937,,,4164,1514000,41930,186349
France,1946,,,5318,1997000,40290,153859
France,1949,,,6497,2319000,41480,203237
France,1953,,,8369,2769000,42752,247223
France,1955,,,9350,3117000,43428,274098
France,1956,,,10115,3313000,43843,287969
France,1957,,,10881,3499000,44311,305308
Italy,1968,,,23943,7752000,53236,482462
Germany,1958,,,24898,4732000,71642,400533
Germany,1950,,,16212,2141000,68373,213976
France,1938,,,4706,1590000,41960,185633
France,1947,,,5711,2109000,40680,166740
France,1948,,,6104,2233000,41110,178906
France,1951,,,7383,2521000,42156,234074
